ID,EN,TH
QUEEN_MEET,"Oh! One arrives. Far it walks to find me. Did it seek my aid? Or did the path carry it by chance to so pertinant a place?<page>It is true. True, that you were awaited. No. Perhaps that is inaccurate. True one like you was awaited.<page>I have a gift, held long for one of your kind. Half of a whole. When united, great power is granted, and on the path ahead, great power it will need.",
TUK_REPEAT,I'll share my food with you... if you give me Geo.,
MINER_MEET_1,"Ohhh, bury my mother, pale and slight,<br>bury my father with his eyes shut tight!<br>Bury my sisters two by two,<br>and then when you're done, let's bury me toooo!",
WHITE_DEFENDER_OUTRO_1b,We will all meet again. I promise it...,
WHITE_DEFENDER_OUTRO_1a,My friends... I will protect our dear Kingdom. Have faith in me!,
LEGEATER_REFUSE,"You're a fool, aren't you?",
BRETTA_DIARY_3,"                         The White Saviour in Darkness<br>Troubled dreams beset the maiden. Her saviour gone, consumed below. Now her only companion the cold wind, moaning at her door. Her heart fluttered with sudden fear...<page>Then still. A sudden calm. Why? A presence. A figure close behind.<page>She doesn't dare look, doesn't dare move, fearful the slightest action would break the spell. She knew the presence at her bed, knew the calm only they could bring.<page>Her white saviour, now protector, standing tall beside, powerful, perfect...",
XUN_GRAVE_INSPECT2,Here sleeps the Traitors' child.,
LITTLE_FOOL_MARK,"To enter a trial, step over to the board and place your mark. From that point on, your destiny is your own...",
JINN_TALK_03,"It likes Jinn's shinies? Jinn has many... many. Gifts, from another, helped by Jinn. Hurt by Jinn.<page>Jinn did not want shinies. Only clutter. Mess. But can trade, for gift.",
CLOTH_FUNG_GREET,"I wasn't hiding, you know. Just napping before I head off again.<page>Bound to be facing even more deadly beasts soon, so I gotta keep me strength up.",
JINN_MEET,"...Is It... here, waking Jinn?..<page>Observed... Small. Dull. No Soul. Long shadow... It is blank, but brave...<page>Does it bring offering?<page>Jinn, has only many small, shiny things... useless to Jinn, but will trade for wonderful gift.",
MASK_MAKER_DREAM,...Does it know of the face that hides beneath? Such remarkable contrast the Wyrm conceived....,
LITTLE_FOOL_COWARD,"You placed your mark and left! What cowardice! Maybe you don't have what it takes?<page>A true warrior strides unstopping into battle. They gain strength by vanquishing others, not in flight from them.",
MINER_MEET_REPEAT,"Ohhh, bury the knight with her broken nail,<br>bury the... p-priest... something about a crown...?<br>I c-can't remember the rest of that one, ha ha ha! Maybe I'll just hum it.",
MR_MUSHROOM_FINAL2,Until our paths cross again...,
CLOTH_GHOST_REPEAT,Be on my way soon. Nola is waiting and I'm done down here. Just savouring the moment a little longer. ,
XUN_ACCEPT2,"Then this new, sacred, one of its kind flower che' shall give you. As che warned before, it doest become precious as one's heart whilst held.<page>If you were to get hurt again whilst carrying it, or did to attempt ride those jolting transit beasts, this one too shall be destroyed.<page>Though my faith in one has been...challenged, my hopes are still with you Le'mer. ",
MASK_MAKER_UNMASK2,Has it witnessed that truth most tragic? The Wyrm's great shame sealed away.<page>Now this Kingdom's stasis becomes the Wyrm's legacy.,
BRETTA_RESCUE_5,Th... thank you.,
BRETTA_RESCUE_4,"Sorry, when I look at your face I can hardly... I just can't believe you came all the way down here to rescue me. I didn't think anybody...<page>Sorry... I mean, thank you. I mean... I'd better go. Back to town I mean. I'd better get home...",
BRETTA_RESCUE_1,Ohhh... please... don't leave me behind!<page>You... forgot about me...? I knew you would... everyone always forgets about me...,
BRETTA_RESCUE_3,"I-I'm sorry. I got lost, I don't know how I ended up here.<page>I... you came here to rescue me, Bretta? The girl that everyone just... ignores?",
BRETTA_RESCUE_2,Oh?! Who are you?<page>Your face... you're so... so...,
MR_MUSHROOM_7,"...It's not by tools that you'll triumph, it's through your smarts, your speed, your determination....",
MR_MUSHROOM_6,"...I haven't seen her, no. I'm sure you'll remember where you left her eventually.<page>Trust the moon, or yourself. Or trust her. You need to trust something, that's my point.<page>Hmm? No, not him. No. Absolutely not.",
LEGEATER_PAID,"Let me show you then... take a look. Do you want them? If you really, really want them, I'll trade them... for more Geo. More Geo.",
BIGCAT_TALK_01,"This falling ash is moult. The Wyrm's corpse decaying. Endless. Rmm... Serene. Sad.<page>With its like gone, the world is smaller.",
MR_MUSHROOM_3,"...The dead can't make use of wealth in any case. What would they spend it on?<page>Yes, a big brood like that. They need food. And shelter. And toys.<page>If you keep some for yourself... Well, I think you deserve it. Yes...",
MR_MUSHROOM_2,"...Shouldn't trust the eye they gave you. Rely on your own instincts.<page>If you've got a keen nose, use it.<page>And while you're hunting for secrets, beware those who are hunting you!",
MR_MUSHROOM_1,"...It's nice that you were able to help your friend. So you're not hungry any more?<page>Yes, that was quite the appetite. I was impressed. Still, we all move on sooner or later.<page>To greater things, perhaps? So much can be achieved in just a short time...",
QUEEN_TALK_EXTRA,"Do I seem prisoner here? If so, it's not by any choice but my own. These bindings about me, I've chosen to erect.<page>There is some shame I feel from my own part in the deed and this method guarantees it cease.<page>I still feel that urge you see. I always will. A voracious desire to spread seeds upon the land, to propogate myself, to breed.",
XUN_SUCCESS2,"Is it that, Le'mer? Such grief, can end? Che' can end?<page>Ullll, eh nai dear love. Che' too can end.",
BIGCAT_TAIL_HIT,"Is it you bothering about my tail? Rest is somewhat disturbed, but I find that sensation not unpleasant..Ohr..Ohr...Ohrmm.",
CLOTH_FUNG_MEET,"Ah ha! The tiny steps of a tiny creature. You got the look of an adventurer, so we've much in common.<page>Searching for dangerous places aye? Well you're on the right track.<page>A long necked critter warned me of a tribe deeper down. Warrior sorts, so she says and I'm itching for some serious combat.",
GIRAFFE_UPPER,"Mmmf, delicious.",
TUK_INTRO,Mmmnnnnnnngghhh... Don't take something if it isn't yours. That's the law.<page>Everything you see... it belongs to me.<page>Don't be angry. I'll share my food with you... if you give me Geo.,
XUN_HAVE_FLOWER2,Her grave lies in the middle of the Queen's old retreat. It's a far journey from here and you've already learned how dangerous those paths can be.<page>Be safe...And be more careful. Me'hon.,
MOSS_CULTIST_DREAM,...Blinding...Rising...Never be empty...,
TISO_BENCH_REPEAT,Leave me be. It's the arena I seek. I've already wasted far too long on these cursed roads.,
CLOTH_QG_REPEAT,"Stay alive my friend. Whatever you seek in here, I'm sure that tribe won't look lightly on our intrusion.",
CLOTH_TRAMWAY_MEET,"Oh! Ahh. Such a tiny creature, yet you dealt with all of those beasts?<page>I wasn't hiding, if that's what you're thinking. Just waiting for the right moment to pounce!...No... I can't speak such a lie... I was hiding.<page>Those ghastly things chased me and I ran. If you hadn't come along, who knows if I'd ever have survived.<page>Others take me for a fearsome warrior, what with my impressive size, but this kingdom's beasts, I wonder if I'm just no match for them?...<page>...",
GIRAFFE_DREAM,"This little creature looks tasty. I wonder, should I eat it? The others around here were awfully bland.",
LITTLE_FOOL_REFUSE,You won't make a contribution? No one ever won glory by clinging to their Geo...,
XUN_KING_BRAND,"Le'mer, takes that heavy mantle...Che' wouldn't wish it upon one. Having served that brand at its great height, che' knows well what suffering it brings. Enough to turn nym'King to flee or fair Knights to mourning.",
MASK_MAKER_REPEAT3,A mask! A face! Does it need one? Does it not? To define. To focus. To exist.,
LITTLE_FOOL_MEET,"Aha! Another warrior finds their way to our fair Colosseum. Ours is the final destination for all seeking trials of intense and deadly combat.<page>All one has to do is place their mark upon their Trial Board of choice and lo! The arena's gate will open.<page>There's a small fee attached to each trial, but I'm sure as skilled a combatant as yourself will have accrued a wealth of Geo.<page>Now, before you draw your nail and rush eagerly to battle, I'll offer one quick word of advice.<page>There's a warriors' pit just below here, where others like yourself await their own trials. I'd strongly advise using it to rest up before placing your mark.<page>Oh and have no doubt, I'm a fearsome warrior myself. Don't go judging me by my size, or my current... errr... constraint. The Colosseum beckons us both! I'll be back in battle soon.",
MASK_MAKER_REPEAT,"A wonderful thing to have, a face. Not a thing with which we all are blessed. ",
XUN_SUCCESS1,"Mi'? Le'mer, you have done this thing? Is it possible? This world's cruelty, I'd thought it overwhelming, but le'mer, such great compassion. That Che's love would know her partner's heart even aeon past.",
JINN_TALK_01,"...Does It want to know of Jinn?...<page>Jinn, little know... cannot tell of self. Too young, its thought, its mind. Born to provide, to trade.<page>Will help, to trade, yes?... Bring Jinn gift. Wonderful gift.",
BRETTA_DIARY_ZOTE,"                         The Grey Prince<br>Heaving heavy breaths, flush from the exertion of battle, the figure emerged from the well. Triumph was his and trophy he bore to prove it, the fearsome skull of his vanquished opponent.<page>Startling warning he brought to the village, one that rung so true: the white saviour, thought a hero by the bugs, was a vicious beast and this shrouded grey prince was in truth the hero deserved.<page>With honour and humility he recounted his quest below, his epic journey of one purpose, to find her, to protect her, his grey maiden, his partner in darkness...",
CLOTH_TRAMWAY_DREAM_SAD,I could only hide. What warrior am I?..,
MR_MUSHROOM_SHROOMISH2,"Gungi, gungi... Mishi umo sanga. Poggi u dungo? ",
MASK_MAKER_GREET,"Is it mask or face upon the creature? In Hallownest, a difficult thing it can be to decipher.",
TISO_SHIELD,"You think this shell a defensive arm? Well I'll give you fair warning, it conceals a deadly surprise. Pray you never find out what that is.",
